,file_name,begin_time,phase_time,phase_score,phase_type,station_id
192,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:58:14.580000Z,0.43183583,S,GAZ 
193,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:59:05.160000Z,0.3929529,P,GAZ 
194,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:59:19.140000Z,0.7526259,S,GAZ 
195,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:59:51.400000Z,0.7935079,S,GAZ 
196,BAKL_20230206_0400,2023-02-06 04:00:00,2023-02-06T04:25:23.690000Z,0.3620897,S,BAKL
197,BAKL_20230206_0400,2023-02-06 04:00:00,2023-02-06T04:25:58.640000Z,0.59753877,S,BAKL
198,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:00:41.650000Z,0.26216644,S,SARI
199,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:01:59.120000Z,0.6952843,S,SARI
200,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:02:36.180000Z,0.29355237,P,SARI
201,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:02:45.020000Z,0.2644667,S,SARI
202,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:02:46.070000Z,0.47507977,S,SARI
203,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:03:56.770000Z,0.3081973,S,SARI
204,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:04:05.410000Z,0.44676784,S,SARI
205,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:04:38.560000Z,0.3987431,P,SARI
206,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:04:43.870000Z,0.87920654,S,SARI
207,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:05:19.750000Z,0.82490265,S,SARI
208,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:05:41.620000Z,0.414865,P,SARI
209,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:05:47.890000Z,0.58426875,S,SARI
210,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:07:22.290000Z,0.3765846,P,SARI
211,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:07:27.960000Z,0.5753563,S,SARI
212,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:09:37.670000Z,0.68206435,S,SARI
213,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:10:38.710000Z,0.27208993,P,SARI
214,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:10:44.470000Z,0.6369593,S,SARI
215,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:11:00.290000Z,0.37087595,S,SARI
216,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:11:19.290000Z,0.46967033,P,SARI
217,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:11:24.420000Z,0.50478375,S,SARI
218,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:12:08.990000Z,0.7247289,S,SARI
219,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:12:25.860000Z,0.2909553,S,SARI
220,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:12:52.710000Z,0.4556148,P,SARI
221,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:12:58.150000Z,0.78828996,S,SARI
222,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:13:32.530000Z,0.869857,S,SARI
223,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:13:51.480000Z,0.63500106,S,SARI
224,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:14:18.770000Z,0.93056285,P,SARI
225,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:14:24.950000Z,0.55707574,S,SARI
226,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:15:34.080000Z,0.2924894,S,SARI
227,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:19:11.510000Z,0.814146,S,SARI
228,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:20:03.520000Z,0.3460022,P,SARI
229,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:20:08.480000Z,0.33953103,S,SARI
230,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:21:27.060000Z,0.5663905,S,SARI
231,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:22:02.190000Z,0.87182903,P,SARI
232,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:22:08.130000Z,0.7034761,S,SARI
233,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:24:31.470000Z,0.31297114,S,SARI
234,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:25:27.940000Z,0.45726663,S,SARI
235,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:26:58.570000Z,0.68660706,S,SARI
236,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:27:18.880000Z,0.34975523,S,SARI
237,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:29:00.050000Z,0.44843543,S,SARI
238,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:29:37.950000Z,0.28881016,P,SARI
239,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:29:47.320000Z,0.35034057,S,SARI
240,SARI_20230206_2000,2023-02-06 20:00:00,2023-02-06T20:30:43.770000Z,0.5165726,S,SARI
